ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,ygopop RCA,Record Count,Slug Detailed Occupation,Geography,ID Geography,Slug Geography
435051,Postal service clerks,2014,2014,TRUE,TRUE,4044,1560.524973,51593.25915,7157.096934,1.280048234,45,postal-service-clerks,New Jersey,04000US34,new-jersey
472221,Structural iron & steel workers,2014,2014,TRUE,TRUE,2867,1314.135124,51587.11266,14201.7313,1.620974609,23,structural-iron-steel-workers,New Jersey,04000US34,new-jersey
514041,Machinists,2017,2017,TRUE,TRUE,4672,1677.228682,51581.07128,10783.42753,0.456630637,44,machinists,New Jersey,04000US34,new-jersey
453031,Fishing and hunting workers,2018,2018,TRUE,TRUE,605,603.8402884,51579.19669,35934.6022,1.023194663,8,fishing-and-hunting-workers,New Jersey,04000US34,new-jersey
291181,Audiologists,2015,2015,TRUE,TRUE,385,481.7094833,51483.17662,40949.26941,0.867963674,5,audiologists,New Jersey,04000US34,new-jersey
371012,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers",2014,2014,TRUE,TRUE,3190,1386.132584,51459.45486,15765.14332,0.961349956,27,firstline-supervisors-of-landscaping-lawn-service-groundskeeping-workers,New Jersey,04000US34,new-jersey
435061,"Production, planning, & expediting clerks",2016,2016,TRUE,TRUE,8973,2323.185594,51427.86303,8136.941265,0.897659214,86,production-planning-expediting-clerks,New Jersey,04000US34,new-jersey
492098,Security & fire alarm systems installers,2014,2014,TRUE,TRUE,2333,1185.526397,51405.3832,13735.39411,1.555535051,21,security-fire-alarm-systems-installers,New Jersey,04000US34,new-jersey
433051,Payroll & timekeeping clerks,2016,2016,TRUE,TRUE,4783,1696.992947,51404.30504,13697.11146,1.046021417,51,payroll-timekeeping-clerks,New Jersey,04000US34,new-jersey
47XXXX,"Miscellaneous construction workers, including solar photovoltaic installers, septic tank servicers & sewer pipe cleaners",2015,2015,TRUE,TRUE,1529,959.8411199,51378.79202,25629.27057,0.838507173,11,miscellaneous-construction-workers-including-solar-photovoltaic-installers-septic-tank-servicers-sewer-pipe-cleaners,New Jersey,04000US34,new-jersey
212021,"Directors, religious activities & education",2017,2017,TRUE,TRUE,854,717.399317,51370.6534,27534.95747,0.372465173,11,directors-religious-activities-education,New Jersey,04000US34,new-jersey
5140XX,"Model makers, patternmakers, & molding machine setters, metal & plastic",2017,2017,TRUE,TRUE,432,510.2641012,51345.93056,36236.75033,0.341813041,6,model-makers-patternmakers-molding-machine-setters-metal-plastic,New Jersey,04000US34,new-jersey
499071,"Maintenance & repair workers, general",2018,2018,TRUE,TRUE,14080,2908.495672,51167.27947,4806.858854,0.88642982,125,maintenance-repair-workers-general,New Jersey,04000US34,new-jersey
472031,Carpenters,2017,2017,TRUE,TRUE,23173,3727.376767,51088.87477,4318.051009,0.8087037,200,carpenters,New Jersey,04000US34,new-jersey
433011,Bill & account collectors,2016,2016,TRUE,TRUE,1887,1066.262458,51069.49497,11654.9479,0.442827695,22,bill-account-collectors,New Jersey,04000US34,new-jersey
292021,Dental hygienists (Legacy),2014,2014,TRUE,TRUE,5455,1812.129976,51059.85811,6790.491118,1.144645216,52,dental-hygienists,New Jersey,04000US34,new-jersey
372021,Pest control workers,2017,2017,TRUE,TRUE,2368,1194.39256,50984.67948,10536.15534,0.977538527,19,pest-control-workers,New Jersey,04000US34,new-jersey
519020,"Crushing, grinding, polishing, mixing, & blending workers",2014,2014,TRUE,TRUE,1554,967.6532124,50907.94208,26060.88601,0.588868091,19,crushing-grinding-polishing-mixing-blending-workers,New Jersey,04000US34,new-jersey
492011,"Computer, automated teller, & office machine repairers",2014,2014,TRUE,TRUE,5999,1900.2169,50872.34439,10431.82178,1.093547532,61,computer-automated-teller-office-machine-repairers,New Jersey,04000US34,new-jersey
434131,Loan interviewers & clerks,2017,2017,TRUE,TRUE,2864,1313.463215,50840.63373,9969.893122,0.763466214,25,loan-interviewers-clerks,New Jersey,04000US34,new-jersey
371011,Firstline supervisors of housekeeping & janitorial workers,2017,2017,TRUE,TRUE,5789,1866.752237,50686.99758,11053.23219,0.948712312,56,firstline-supervisors-of-housekeeping-janitorial-workers,New Jersey,04000US34,new-jersey
5350XX,"Sailors & marine oilers, & ship engineers",2016,2016,TRUE,TRUE,1116,820.0677558,50566.29122,13463.39153,1.365577667,7,sailors-marine-oilers-ship-engineers,New Jersey,04000US34,new-jersey
211022,Healthcare social workers,2018,2018,TRUE,TRUE,2281,1172.257214,50476.52652,10197.98767,0.830308777,26,healthcare-social-workers,New Jersey,04000US34,new-jersey
492011,"Computer, automated teller, & office machine repairers",2016,2016,TRUE,TRUE,6397,1962.164055,50465.73112,10881.54576,1.222163944,55,computer-automated-teller-office-machine-repairers,New Jersey,04000US34,new-jersey
435111,"Weighers, measurers, checkers, & samplers, recordkeeping",2018,2018,TRUE,TRUE,3236,1396.10016,50463.22002,17706.85521,1.170071844,21,weighers-measurers-checkers-samplers-recordkeeping,New Jersey,04000US34,new-jersey
519061,"Inspectors, testers, sorters, samplers, & weighers",2018,2018,TRUE,TRUE,15457,3046.915188,50453.84415,6830.150093,0.637379954,157,inspectors-testers-sorters-samplers-weighers,New Jersey,04000US34,new-jersey
435030,Dispatchers,2014,2014,TRUE,TRUE,6899,2037.558655,50424.45253,16930.53891,0.794770895,73,dispatchers,New Jersey,04000US34,new-jersey
517011,Cabinetmakers & bench carpenters,2016,2016,TRUE,TRUE,1295,883.3714522,50390.3722,12054.16384,0.946627421,14,cabinetmakers-bench-carpenters,New Jersey,04000US34,new-jersey
493023,Automotive service technicians & mechanics,2018,2018,TRUE,TRUE,21218,3567.464636,50376.858,6114.233145,0.967351216,184,automotive-service-technicians-mechanics,New Jersey,04000US34,new-jersey
292010,Clinical laboratory technologists & technicians,2014,2014,TRUE,TRUE,8215,2223.066886,50276.05758,6663.253117,0.876100547,83,clinical-laboratory-technologists-technicians,New Jersey,04000US34,new-jersey
211010,Counselors,2014,2014,TRUE,TRUE,19275,3400.721501,50230.92472,8027.464874,0.930155901,194,counselors,New Jersey,04000US34,new-jersey
436012,Legal secretaries and administrative assistants,2018,2018,TRUE,TRUE,4212,1592.602839,50222.74454,7669.42608,2.257255654,37,legal-secretaries-and-administrative-assistants,New Jersey,04000US34,new-jersey
435051,Postal service clerks,2016,2016,TRUE,TRUE,4461,1638.937737,50101.38332,6443.345025,1.334812999,48,postal-service-clerks,New Jersey,04000US34,new-jersey
513099,"Food processing workers, all other",2015,2015,TRUE,TRUE,5002,1735.351926,49968.31188,12098.72307,1.299517636,32,food-processing-workers-all-other,New Jersey,04000US34,new-jersey
435052,Postal service mail carriers,2016,2016,TRUE,TRUE,9335,2369.483384,49938.35137,5110.517614,0.975747326,93,postal-service-mail-carriers,New Jersey,04000US34,new-jersey
272099,"Entertainers & performers, sports & related workers, all other",2015,2015,TRUE,TRUE,545,573.1189925,49894.18165,34874.23349,0.6313207,9,entertainers-performers-sports-related-workers-all-other,New Jersey,04000US34,new-jersey
493021,Automotive body & related repairers,2015,2015,TRUE,TRUE,2591,1249.321813,49861.67194,13438.14362,0.682641606,21,automotive-body-related-repairers,New Jersey,04000US34,new-jersey
171020,"Surveyors, cartographers, & photogrammetrists",2014,2014,TRUE,TRUE,480,537.8615617,49854.0125,44389.33638,0.421945098,5,surveyors-cartographers-photogrammetrists,New Jersey,04000US34,new-jersey
5170XX,"Miscellaneous woodworkers, including model makers & patternmakers",2018,2018,TRUE,TRUE,304,428.0517685,49841.03947,53532.10613,0.457421165,5,miscellaneous-woodworkers-including-model-makers-patternmakers,New Jersey,04000US34,new-jersey
513020,"Butchers & other meat, poultry, & fish processing workers",2014,2014,TRUE,TRUE,4116,1574.342063,49835.03571,12057.6894,0.538044737,30,butchers-other-meat-poultry-fish-processing-workers,New Jersey,04000US34,new-jersey
49904X,Industrial & refractory machinery mechanics,2015,2015,TRUE,TRUE,6959,2046.386701,49820.81966,7700.645733,0.594367268,64,industrial-refractory-machinery-mechanics,New Jersey,04000US34,new-jersey
474051,Highway maintenance workers,2014,2014,TRUE,TRUE,3829,1518.514635,49808.66362,11787.34855,1.375256201,31,highway-maintenance-workers,New Jersey,04000US34,new-jersey
391010,Firstline supervisors of gaming workers,2016,2016,TRUE,TRUE,820,702.9747349,49799.42561,11322.25611,1.347820105,9,firstline-supervisors-of-gaming-workers,New Jersey,04000US34,new-jersey
411011,Firstline supervisors of retail sales workers,2014,2014,TRUE,TRUE,83290,7014.758565,49772.18482,3798.741782,0.99600883,754,firstline-supervisors-of-retail-sales-workers,New Jersey,04000US34,new-jersey
292010,Clinical laboratory technologists & technicians,2018,2018,TRUE,TRUE,10303,2489.080852,49740.73338,6304.245047,1.050572574,88,clinical-laboratory-technologists-technicians,New Jersey,04000US34,new-jersey
433051,Payroll & timekeeping clerks,2015,2015,TRUE,TRUE,7475,2120.767858,49734.70622,10152.16152,1.553022293,69,payroll-timekeeping-clerks,New Jersey,04000US34,new-jersey
499060,Precision instrument & equipment repairers,2014,2014,TRUE,TRUE,1726,1019.778184,49723.59154,8154.069865,1.129268293,14,precision-instrument-equipment-repairers,New Jersey,04000US34,new-jersey
371012,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers",2015,2015,TRUE,TRUE,3205,1389.385726,49642.32512,9107.898665,0.917888623,26,firstline-supervisors-of-landscaping-lawn-service-groundskeeping-workers,New Jersey,04000US34,new-jersey
371011,Firstline supervisors of housekeeping & janitorial workers,2014,2014,TRUE,TRUE,5212,1771.359764,49624.70721,12783.75701,0.904946134,50,firstline-supervisors-of-housekeeping-janitorial-workers,New Jersey,04000US34,new-jersey
533030,Driver/sales workers & truck drivers,2018,2018,TRUE,TRUE,92817,7399.126271,49542.95116,4222.719461,0.915909256,791,driversales-workers-truck-drivers,New Jersey,04000US34,new-jersey
434061,"Eligibility interviewers, government programs",2018,2018,TRUE,TRUE,1281,878.587531,49519.01171,17644.72958,0.59576965,14,eligibility-interviewers-government-programs,New Jersey,04000US34,new-jersey
519020,"Crushing, grinding, polishing, mixing, & blending workers",2018,2018,TRUE,TRUE,2320,1182.230899,49489.13276,20891.53838,1.048542893,17,crushing-grinding-polishing-mixing-blending-workers,New Jersey,04000US34,new-jersey
434131,Loan interviewers & clerks,2015,2015,TRUE,TRUE,2073,1117.550332,49481.13459,15514.54892,0.603585608,19,loan-interviewers-clerks,New Jersey,04000US34,new-jersey
532031,Flight attendants,2014,2014,TRUE,TRUE,1862,1059.175949,49475.10795,12715.43491,0.653105705,19,flight-attendants,New Jersey,04000US34,new-jersey
532031,Flight attendants,2015,2015,TRUE,TRUE,3539,1459.929206,49473.41961,11908.1381,1.193424238,31,flight-attendants,New Jersey,04000US34,new-jersey
559830,"Military, rank not specified",2017,2017,TRUE,TRUE,1500,950.7039994,49472.75933,13895.70606,0.21785825,18,military-rank-not-specified,New Jersey,04000US34,new-jersey
472031,Carpenters,2018,2018,TRUE,TRUE,27165,4033.780109,49443.68441,4182.520157,0.972017954,231,carpenters,New Jersey,04000US34,new-jersey
514041,Machinists,2014,2014,TRUE,TRUE,4235,1596.915558,49424.04085,9487.239141,0.388476348,44,machinists,New Jersey,04000US34,new-jersey
131022,"Wholesale & retail buyers, except farm products",2016,2016,TRUE,TRUE,5282,1783.214054,49369.04657,12155.62996,0.907909848,56,wholesale-retail-buyers-except-farm-products,New Jersey,04000US34,new-jersey
151255,Web and digital interface designers,2018,2018,TRUE,TRUE,1585,977.2593731,49228.33438,21773.96637,0.838710609,13,web-and-digital-interface-designers,New Jersey,04000US34,new-jersey
1940YY,"Miscellaneous life, physical, & social science technicians, including social science research assistants",2017,2017,TRUE,TRUE,5171,1764.42473,49200.16302,14126.01151,0.805550002,65,miscellaneous-life-physical-social-science-technicians-including-social-science-research-assistants,New Jersey,04000US34,new-jersey
435053,"Postal service mail sorters, processors, & processing machine operators",2017,2017,TRUE,TRUE,2404,1203.432317,49133.94426,8056.062919,1.212027292,21,postal-service-mail-sorters-processors-processing-machine-operators,New Jersey,04000US34,new-jersey
492011,"Computer, automated teller, & office machine repairers",2015,2015,TRUE,TRUE,4851,1708.988657,49132.05236,9813.070382,0.851880919,50,computer-automated-teller-office-machine-repairers,New Jersey,04000US34,new-jersey
492011,"Computer, automated teller, & office machine repairers",2017,2017,TRUE,TRUE,5246,1777.158868,49110.40088,8611.78814,1.057516724,47,computer-automated-teller-office-machine-repairers,New Jersey,04000US34,new-jersey
272099,"Entertainers & performers, sports & related workers, all other",2018,2018,TRUE,TRUE,816,701.2597113,49022.59804,51076.22703,0.904666408,10,entertainers-performers-sports-related-workers-all-other,New Jersey,04000US34,new-jersey
292050,Health practitioner support technologists & technicians,2014,2014,TRUE,TRUE,14674,2968.844595,49004.57326,15296.70831,0.789674039,136,health-practitioner-support-technologists-technicians,New Jersey,04000US34,new-jersey
119070,Entertainment and recreation managers,2018,2018,TRUE,TRUE,2111,1127.750226,48997.32828,15305.10819,1.297406637,18,entertainment-and-recreation-managers,New Jersey,04000US34,new-jersey
435051,Postal service clerks,2015,2015,TRUE,TRUE,5721,1855.728475,48943.41671,6768.305894,1.764434388,59,postal-service-clerks,New Jersey,04000US34,new-jersey
472040,"Carpet, floor, & tile installers & finishers",2017,2017,TRUE,TRUE,3655,1483.663764,48936.56881,13670.73212,1.060266082,28,carpet-floor-tile-installers-finishers,New Jersey,04000US34,new-jersey
131121,"Meeting, convention, & event planners",2015,2015,TRUE,TRUE,4681,1678.810482,48871.86584,11620.14878,1.266396829,38,meeting-convention-event-planners,New Jersey,04000US34,new-jersey
29112X,"Other therapists, including exercise physiologists",2017,2017,TRUE,TRUE,3239,1396.74815,48812.05063,12329.03862,0.654444896,34,other-therapists-including-exercise-physiologists,New Jersey,04000US34,new-jersey
5371XX,"Miscellaneous material moving workers, including mine shuttle car operators, & tank car, truck, & ship loaders",2018,2018,TRUE,TRUE,1473,942.1112865,48805.69179,22882.03435,0.706594474,14,miscellaneous-material-moving-workers-including-mine-shuttle-car-operators-tank-car-truck-ship-loaders,New Jersey,04000US34,new-jersey
439041,Insurance claims & policy processing clerks,2014,2014,TRUE,TRUE,7419,2112.821204,48767.94514,7975.068074,0.685261022,79,insurance-claims-policy-processing-clerks,New Jersey,04000US34,new-jersey
435061,"Production, planning, & expediting clerks",2014,2014,TRUE,TRUE,6203,1932.208783,48765.09818,10066.80389,0.653402853,76,production-planning-expediting-clerks,New Jersey,04000US34,new-jersey
292072,Medical records specialists,2018,2018,TRUE,TRUE,3651,1482.850597,48698.83292,13023.86728,0.70593038,37,medical-records-specialists,New Jersey,04000US34,new-jersey
453000,Fishing & hunting workers,2014,2014,TRUE,TRUE,759,676.3263708,48675.97101,22815.52729,1.190779927,10,fishing-hunting-workers,New Jersey,04000US34,new-jersey
519010,"Chemical processing machine setters, operators, & tenders",2016,2016,TRUE,TRUE,1231,861.2728926,48642.2892,26788.11982,0.765864299,13,chemical-processing-machine-setters-operators-tenders,New Jersey,04000US34,new-jersey
272040,"Musicians, singers, & related workers",2015,2015,TRUE,TRUE,3849,1522.472344,48626.5469,23305.92903,0.933920512,48,musicians-singers-related-workers,New Jersey,04000US34,new-jersey
4990XX,"Miscellaneous installation, maintenance, & repair workers, including wind turbine service technicians",2017,2017,TRUE,TRUE,5496,1818.959157,48615.13755,9088.920261,0.737936934,49,miscellaneous-installation-maintenance-repair-workers-including-wind-turbine-service-technicians,New Jersey,04000US34,new-jersey
519071,Jewelers & precious stone & metal workers,2018,2018,TRUE,TRUE,1047,794.3201072,48610.08023,19013.24227,1.2807081,11,jewelers-precious-stone-metal-workers,New Jersey,04000US34,new-jersey
194011,Agricultural & food science technicians,2015,2015,TRUE,TRUE,1136,827.3801951,48584.22183,15814.70069,1.058178903,7,agricultural-food-science-technicians,New Jersey,04000US34,new-jersey
332020,Fire inspectors,2015,2015,TRUE,TRUE,1300,885.0730991,48575.86385,24381.9915,2.364212134,13,fire-inspectors,New Jersey,04000US34,new-jersey
131121,"Meeting, convention, & event planners",2014,2014,TRUE,TRUE,4820,1703.524657,48460.9944,11517.02104,1.393083621,44,meeting-convention-event-planners,New Jersey,04000US34,new-jersey
492097,Electronic home entertainment equipment installers & repairers,2015,2015,TRUE,TRUE,1354,903.2625435,48452.60044,16849.38369,1.287565892,8,electronic-home-entertainment-equipment-installers-repairers,New Jersey,04000US34,new-jersey
